1667537100000,20328.25000000,20329.93000000,20312.11000000,20317.14000000,924.39649000,1667537399999,18783214.78814830,23059,409.29138000,8316584.06866660,0
1667537400000,20317.14000000,20327.66000000,20314.12000000,20324.25000000,719.56283000,1667537699999,14622792.08411450,20112,363.61319000,7389387.16997210,0
1667537700000,20324.09000000,20330.83000000,20319.03000000,20329.79000000,541.16080000,1667537999999,10998808.88942480,15951,276.20863000,5613901.02010170,0
1667538000000,20329.39000000,20335.72000000,20322.01000000,20326.52000000,959.90899000,1667538299999,19514034.32661020,23246,489.01438000,9941390.55705460,0
1667538300000,20326.53000000,20340.89000000,20325.40000000,20337.83000000,1056.94521000,1667538599999,21492110.92654640,23010,525.36443000,10682979.56605420,0
1667538600000,20338.17000000,20350.00000000,20331.02000000,20348.20000000,977.65576000,1667538899999,19887296.97606950,21819,517.86667000,10534711.42152960,0
1667538900000,20349.00000000,20374.00000000,20345.05000000,20367.69000000,1663.14545000,1667539199999,33860102.20808430,28148,870.27056000,17717846.63317470,0
1667539200000,20367.69000000,20382.00000000,20362.06000000,20377.22000000,1089.49205000,1667539499999,22193623.33952610,25090,560.60820000,11420312.14616390,0
1667539500000,20377.22000000,20379.39000000,20360.15000000,20363.07000000,964.79705000,1667539799999,19654117.10231280,22040,469.01907000,9554640.90729390,0
1667539800000,20363.07000000,20372.43000000,20343.36000000,20346.66000000,873.82015000,1667540099999,17787978.17401460,22020,389.14198000,7921713.02853620,0
1667540100000,20346.16000000,20395.00000000,20346.16000000,20390.42000000,1347.20738000,1667540399999,27443037.98401500,27800,742.49191000,15125417.85399330,0
1667540400000,20391.11000000,20392.40000000,20372.01000000,20383.79000000,1010.10522000,1667540699999,20589265.80699300,25060,509.92678000,10394111.10438220,0
1667540700000,20383.79000000,20425.32000000,20382.00000000,20420.23000000,1674.50950000,1667540999999,34156789.05375550,34742,861.13646000,17566116.34459780,0
1667541000000,20420.23000000,20490.10000000,20403.17000000,20470.21000000,3234.56719000,1667541299999,66179704.62575610,60045,1679.41940000,34361333.93370320,0
1667541300000,20471.35000000,20471.35000000,20441.41000000,20444.00000000,1417.38378000,1667541599999,28994835.21730430,29213,649.33484000,13283342.29990120,0
1667541600000,20444.79000000,20517.00000000,20443.75000000,20508.38000000,2479.23944000,1667541899999,50799310.22356750,46465,1311.37164000,26870412.41746350,0
1667541900000,20507.60000000,20607.35000000,20505.04000000,20580.59000000,3230.63700000,1667542199999,66437604.47775660,62691,1684.58647000,34646533.82708900,0
1667542200000,20580.59000000,20641.00000000,20565.86000000,20573.09000000,2704.42429000,1667542499999,55714459.99985820,55045,1313.98651000,27070176.12001230,0
